Thu Mar 04 23:47:49 2021
Sound File	Stimulus	Vowel	FirstResponse	Response Time	NbErreurs	Repetitions
I_keep_H09	keep	I	I	17.622241973876953	0	0
A_cart_F06	cart	A	A	12.936300039291382	0	0
A_cart_H06	cart	A	A	7.991334915161133	0	0
i_did_H08	did	i	i	12.209153175354004	0	0
i_kip_F06	kip	i	i	2.826246738433838	0	0
A_barn_F07	barn	A	A	4.343091011047363	0	0
a_cat_F08	cat	a	a	12.124536037445068	0	0
I_deed_F08	deed	I	I	2.8971810340881348	0	0
A_barn_F08	barn	A	A	3.750250816345215	0	0
I_teak_F05	teak	I	I	3.803164005279541	0	0
v_puck_F09	puck	v	v	22.18208074569702	0	0
I_peak_H06	peak	I	I	6.795814037322998	0	0
a_tat_H06	tat	a	a	3.547412872314453	0	0
I_teak_H05	teak	I	I	1.7993667125701904	0	0
v_cut_F04	cut	v	v	2.9169180393218994	0	0
i_sick_H06	sick	i	i	2.6652638912200928	0	0
i_tick_F07	tick	i	i	3.877941131591797	0	0
A_card_H05	card	A	A	1.5066719055175781	0	0
v_bun_H05	bun	v	v	2.7741079330444336	0	0
a_cad_F05	cad	a	a	8.434010028839111	0	0
I_seek_H07	seek	I	I	1.995729923248291	0	0
v_puck_H07	puck	v	v	3.285046100616455	0	0
v_cud_H06	cud	v	v	5.139123201370239	0	0
A_cart_F09	cart	A	A	1.8174960613250732	0	0
A_tart_H09	tart	A	A	8.742706775665283	0	0
I_teak_H07	teak	I	I	2.380511999130249	0	0
I_deed_H04	deed	I	I	7.149693965911865	0	0
a_cad_H07	cad	a	a	9.51682996749878	0	0
A_card_F08	card	A	A	4.492117166519165	0	0
a_pack_H06	pack	a	a	2.3838579654693604	0	0

#TotalErreurs#0#TempsTotal#3min 59sec
