Thu Mar 04 23:53:49 2021
Sound File	Stimulus	Vowel	FirstResponse	Response Time	NbErreurs	Repetitions
v_mutt_H05	mutt	v	v	2.1741771697998047	0	0
i_min_H08	min	i	i	1.997330904006958	0	0
I_beak_F09	beak	I	I	1.630082130432129	0	0
I_leak_F08	leak	I	I	1.5429267883300781	0	0
I_beak_F06	beak	I	I	1.4809291362762451	0	0
v_luck_F09	luck	v	v	2.2230710983276367	0	0
I_cheap_H09	cheap	I	I	2.140223979949951	0	0
a_cap_F06	cap	a	a	1.6602678298950195	0	0
A_part_H06	part	A	A	2.3872668743133545	0	0
v_cup_F09	cup	v	v	1.1290349960327148	0	0
A_bark_F06	bark	A	A	1.9409468173980713	0	0
a_pat_H07	pat	a	a	1.7834460735321045	0	0
I_leak_F09	leak	I	I	1.6575489044189453	0	0
i_bik_F04	bik	i	i	1.3471081256866455	0	0
I_beak_H06	beak	I	I	1.1447668075561523	0	0
A_bark_H06	bark	A	A	1.6661090850830078	0	0
i_bin_F09	bin	i	I	1.016469955444336	1	0
i_bin_F06	bin	i	I	1.034710168838501	1	0
v_mutt_H06	mutt	v	v	2.6251232624053955	0	0
a_lack_H08	lack	a	a	2.2316477298736572	0	0
v_cup_H07	cup	v	a	0.9757468700408936	2	0
a_mat_H07	mat	a	a	3.4111387729644775	0	0
i_min_F04	min	i	i	2.1013362407684326	0	0
I_leak_H08	leak	I	I	1.4742872714996338	0	0
a_back_H07	back	a	a	2.1201908588409424	0	0
v_cup_F06	cup	v	v	1.2372159957885742	0	0
A_carp_H07	carp	A	A	3.3644521236419678	0	0
a_pat_H09	pat	a	a	1.3806729316711426	0	0
a_mat_H09	mat	a	a	1.4372200965881348	0	0
I_bean_H07	bean	I	I	1.6275770664215088	0	0

#TotalErreurs#4#TempsTotal#1min 56sec
